ID,Model,ModelParameters,TransformationParameters,Ensemble,Runs,smape,mae,rmse,made,mage,custom,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,mate,wasserstein,dwd,matse,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,custom_weighted,mle_weighted,imle_weighted,spl_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,mate_weighted,wasserstein_weighted,dwd_weighted,matse_weighted,containment_weighted,contour_weighted,TotalRuntimeSeconds,Score,lowest_series_mape,lowest_series_mape_name,highest_series_mape,highest_series_mape_name,index
b51b01e7b87afe0d64caa18f4b9902e1,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""mixed_metric"", ""models"": {""d21f366611dd331748015452e4bf7b9c"": {""Model"": ""Ensemble"", ""ModelParameters"": ""{\""model_name\"": \""BestN\"", \""model_count\"": 3, \""model_metric\"": \""mixed_metric\"", \""models\"": {\""467e9e2bb131a5a107004a4a301ebe87\"": {\""Model\"": \""SeasonalityMotif\"", \""ModelParameters\"": \""{\\\""window\\\"": 5, \\\""point_method\\\"": \\\""midhinge\\\"", \\\""distance_metric\\\"": \\\""mae\\\"", \\\""k\\\"": 10, \\\""datepart_method\\\"": \\\""common_fourier\\\"", \\\""independent\\\"": true}\"", \""TransformationParameters\"": \""{\\\""fillna\\\"": \\\""ffill\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""ClipOutliers\\\"", \\\""1\\\"": \\\""Round\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {\\\""method\\\"": \\\""clip\\\"", \\\""std_threshold\\\"": 3.75, \\\""fillna\\\"": null}, \\\""1\\\"": {\\\""decimals\\\"": 2, \\\""on_transform\\\"": false, \\\""on_inverse\\\"": true}}}\""}, \""353c79650a0e6f50b607bd837b84599c\"": {\""Model\"": \""SeasonalNaive\"", \""ModelParameters\"": \""{\\\""method\\\"": \\\""lastvalue\\\"", \\\""lag_1\\\"": 2, \\\""lag_2\\\"": 30}\"", \""TransformationParameters\"": \""{\\\""fillna\\\"": \\\""mean\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""UpscaleDownscaleTransformer\\\"", \\\""1\\\"": \\\""ClipOutliers\\\"", \\\""2\\\"": \\\""QuantileTransformer\\\"", \\\""3\\\"": \\\""DifferencedTransformer\\\"", \\\""4\\\"": \\\""bkfilter\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {\\\""mode\\\"": \\\""downscale\\\"", \\\""factor\\\"": 2, \\\""down_method\\\"": \\\""mean\\\"", \\\""fill_method\\\"": \\\""pchip\\\""}, \\\""1\\\"": {\\\""method\\\"": \\\""clip\\\"", \\\""std_threshold\\\"": 2, \\\""fillna\\\"": null}, \\\""2\\\"": {\\\""output_distribution\\\"": \\\""uniform\\\"", \\\""n_quantiles\\\"": 79}, \\\""3\\\"": {\\\""lag\\\"": 2, \\\""fill\\\"": \\\""zero\\\""}, \\\""4\\\"": {}}}\""}, \""7aed5991f65d69e211289bb623f6e931\"": {\""Model\"": \""SeasonalityMotif\"", \""ModelParameters\"": \""{\\\""window\\\"": 5, \\\""point_method\\\"": \\\""midhinge\\\"", \\\""distance_metric\\\"": \\\""mae\\\"", \\\""k\\\"": 10, \\\""datepart_method\\\"": \\\""common_fourier\\\"", \\\""independent\\\"": true}\"", \""TransformationParameters\"": \""{\\\""fillna\\\"": \\\""ffill\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""ClipOutliers\\\"", \\\""1\\\"": \\\""Detrend\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {\\\""method\\\"": \\\""clip\\\"", \\\""std_threshold\\\"": 3.75, \\\""fillna\\\"": null}, \\\""1\\\"": {\\\""model\\\"": \\\""GLS\\\"", \\\""phi\\\"": 1, \\\""window\\\"": 365, \\\""transform_dict\\\"": {\\\""fillna\\\"": null, \\\""transformations\\\"": {\\\""0\\\"": \\\""ClipOutliers\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {\\\""method\\\"": \\\""clip\\\"", \\\""std_threshold\\\"": 4}}}}}}\""}}, \""model_weights\"": {}, \""point_method\"": \""mean\""}"", ""TransformationParameters"": ""{}""}, ""3823f711c9072be092bb4942103b0bc3"": {""Model"": ""BasicLinearModel"", ""ModelParameters"": ""{\""datepart_method\"": \""anchored_warped_fourier:us_school\"", \""changepoint_spacing\"": 90, \""changepoint_distance_end\"": 90, \""regression_type\"": null, \""lambda_\"": 0.1, \""trend_phi\"": null, \""holiday_countries_used\"": false}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""AnomalyRemoval\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": false, \""threshold\"": null, \""threshold_method\"": \""max\"", \""mean_type\"": \""arithmetic\""}, \""1\"": {\""method\"": \""rolling_zscore\"", \""method_params\"": {\""distribution\"": \""norm\"", \""alpha\"": 0.05, \""rolling_periods\"": 28, \""center\"": false}, \""fillna\"": \""linear\"", \""transform_dict\"": {\""fillna\"": null, \""transformations\"": {\""0\"": \""EWMAFilter\""}, \""transformation_params\"": {\""0\"": {\""span\"": 7}}}, \""isolated_only\"": true, \""on_inverse\"": false}}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""method"": ""butter"", ""method_args"": {""N"": 1, ""btype"": ""highpass"", ""analog"": false, ""output"": ""sos"", ""Wn"": 0.024390243902439025}}, ""1"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": true, ""selection"": ""cyclic"", ""max_iter"": 1000}}, ""datepart_method"": [""weekdayofmonth"", ""common_fourier""], ""polynomial_degree"": null, ""transform_dict"": null, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}}}",1,3,25.34565886763004,845.3717436090332,1027.2710704144038,0.9085899631169587,845.3717436090332,0.0,-19294.049243699024,461.65515481899547,16211.56398788037,390.09889700169464,0.243368726012081,0.9523809523809524,0.6428571428571429,2556.160014393424,0.7857142857142857,21.265657156592905,580.3635635530883,2847.2268947265184,2244.175460325207,5.356249389719536,4065.462427613607,4.186995582997025,5.6715591010737185,0.06364715418210394,25.34565886763004,845.3717436090332,1027.2710704144038,0.9085899631169587,845.3717436090332,0.0,461.65515481899547,390.09889700169464,0.243368726012081,2556.160014393424,0.7857142857142857,21.265657156592905,580.3635635530883,2847.2268947265184,2244.175460325207,5.356249389719536,4065.462427613607,4.186995582997025,5.6715591010737185,0.06364715418210394,0.9523809523809524,0.6428571428571429,0.8238,21.025075186943088,20.748464989734174,cnt,20.748464989734174,cnt,
cd4fce8a5d8340481655207bd6491e62,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""mixed_metric"", ""models"": {""467e9e2bb131a5a107004a4a301ebe87"": {""Model"": ""SeasonalityMotif"", ""ModelParameters"": ""{\""window\"": 5, \""point_method\"": \""midhinge\"", \""distance_metric\"": \""mae\"", \""k\"": 10, \""datepart_method\"": \""common_fourier\"", \""independent\"": true}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""ClipOutliers\"", \""1\"": \""Round\""}, \""transformation_params\"": {\""0\"": {\""method\"": \""clip\"", \""std_threshold\"": 3.75, \""fillna\"": null}, \""1\"": {\""decimals\"": 2, \""on_transform\"": false, \""on_inverse\"": true}}}""}, ""353c79650a0e6f50b607bd837b84599c"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 2, \""lag_2\"": 30}"", ""TransformationParameters"": ""{\""fillna\"": \""mean\"", \""transformations\"": {\""0\"": \""UpscaleDownscaleTransformer\"", \""1\"": \""ClipOutliers\"", \""2\"": \""QuantileTransformer\"", \""3\"": \""DifferencedTransformer\"", \""4\"": \""bkfilter\""}, \""transformation_params\"": {\""0\"": {\""mode\"": \""downscale\"", \""factor\"": 2, \""down_method\"": \""mean\"", \""fill_method\"": \""pchip\""}, \""1\"": {\""method\"": \""clip\"", \""std_threshold\"": 2, \""fillna\"": null}, \""2\"": {\""output_distribution\"": \""uniform\"", \""n_quantiles\"": 79}, \""3\"": {\""lag\"": 2, \""fill\"": \""zero\""}, \""4\"": {}}}""}, ""7aed5991f65d69e211289bb623f6e931"": {""Model"": ""SeasonalityMotif"", ""ModelParameters"": ""{\""window\"": 5, \""point_method\"": \""midhinge\"", \""distance_metric\"": \""mae\"", \""k\"": 10, \""datepart_method\"": \""common_fourier\"", \""independent\"": true}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""ClipOutliers\"", \""1\"": \""Detrend\""}, \""transformation_params\"": {\""0\"": {\""method\"": \""clip\"", \""std_threshold\"": 3.75, \""fillna\"": null}, \""1\"": {\""model\"": \""GLS\"", \""phi\"": 1, \""window\"": 365, \""transform_dict\"": {\""fillna\"": null, \""transformations\"": {\""0\"": \""ClipOutliers\""}, \""transformation_params\"": {\""0\"": {\""method\"": \""clip\"", \""std_threshold\"": 4}}}}}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""DatepartRegression""}, ""transformation_params"": {""0"": {""method"": ""butter"", ""method_args"": {""N"": 1, ""btype"": ""highpass"", ""analog"": false, ""output"": ""sos"", ""Wn"": 0.024390243902439025}}, ""1"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": true, ""selection"": ""cyclic"", ""max_iter"": 1000}}, ""datepart_method"": [""weekdayofmonth"", ""common_fourier""], ""polynomial_degree"": null, ""transform_dict"": null, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}}}",1,3,23.863543316311777,778.3297431997477,1011.2744354966713,0.9207296852040331,778.3297431997477,0.0,-16747.8107299325,401.13773302944406,15942.038484456909,383.39386170436916,0.29204666061184503,0.8333333333333334,0.6428571428571429,2794.492975182774,0.7142857142857143,25.546536893579287,483.92638592082045,2561.322871773096,1836.1095607674386,5.77878824948305,5801.115100111884,4.764426144818246,4.664063624065454,0.1106460675514122,23.863543316311777,778.3297431997477,1011.2744354966713,0.9207296852040331,778.3297431997477,0.0,401.13773302944406,383.39386170436916,0.29204666061184503,2794.492975182774,0.7142857142857143,25.546536893579287,483.92638592082045,2561.322871773096,1836.1095607674386,5.77878824948305,5801.115100111884,4.764426144818246,4.664063624065454,0.1106460675514122,0.8333333333333334,0.6428571428571429,0.16720000000000002,20.871830147695807,20.262237891188526,cnt,20.262237891188526,cnt,399.0
70f35596ceb2e895d60d3da645b45a56,SeasonalityMotif,"{""window"": 5, ""point_method"": ""weighted_mean"", ""distance_metric"": ""mae"", ""k"": 10, ""datepart_method"": ""common_fourier"", ""independent"": false}","{""fillna"": ""nearest"", ""transformations"": {""0"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false}}}",0,3,29.6196282003375,970.7502659291445,1113.1033576391062,0.9724307715108993,970.7502659291445,0.0,-22027.070353389132,527.0598611880811,18744.44081563494,450.3477315687323,0.25986120523495154,0.9285714285714285,0.4761904761904761,1998.0493516488868,0.6190476190476191,24.015092360854737,757.7164926386419,3447.630043838126,4055.0930376927845,5.603069229858047,4336.279534315266,3.6375617733247005,6.030016479731493,0.08054163190248882,29.6196282003375,970.7502659291445,1113.1033576391062,0.9724307715108993,970.7502659291445,0.0,527.0598611880811,450.3477315687323,0.25986120523495154,1998.0493516488868,0.6190476190476191,24.015092360854737,757.7164926386419,3447.630043838126,4055.0930376927845,5.603069229858047,4336.279534315266,3.6375617733247005,6.030016479731493,0.08054163190248882,0.9285714285714285,0.4761904761904761,0.008,23.86285741910957,25.1868468516503,cnt,25.1868468516503,cnt,223.0
9147bee7e1c8219a7f0dfc404c15ee67,BasicLinearModel,"{""datepart_method"": ""common_fourier_rw_lag"", ""changepoint_spacing"": 120, ""changepoint_distance_end"": 90, ""regression_type"": null, ""lambda_"": null, ""trend_phi"": 0.995, ""holiday_countries_used"": false}","{""fillna"": ""median"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""RegressionFilter""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false}, ""1"": {""sigma"": 1, ""rolling_window"": 90, ""run_order"": ""trend_first"", ""regression_params"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": true, ""selection"": ""cyclic"", ""max_iter"": 1000}}, ""datepart_method"": ""simple_2"", ""polynomial_degree"": 2, ""transform_dict"": {""fillna"": ""ffill"", ""transformations"": {""0"": ""LevelShiftTransformer"", ""1"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""window_size"": 120, ""alpha"": 2.2, ""grouping_forward_limit"": 5, ""max_level_shifts"": 5, ""alignment"": ""rolling_diff_3nn"", ""output"": ""multivariate"", ""remove_at_shift"": false, ""shift_remove_window"": 1, ""shift_fillna"": ""quadratic"", ""window_method"": ""diff_overlap""}, ""1"": {""rows"": 1, ""lag"": 28, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}, ""holiday_countries_used"": false, ""lags"": 1, ""forward_lags"": null}, ""holiday_params"": null, ""trend_method"": ""rolling_mean""}}}",0,3,29.423056084638745,982.0704052695704,1176.3334355039938,0.9701075041937198,982.0704052695704,0.0,-20577.906300202536,492.3375734186452,20669.050721119427,496.36326866235396,0.30264202606877577,0.7619047619047619,0.4523809523809524,2457.9271482891772,0.6904761904761906,26.47519209587271,700.965310032348,3253.387979922696,3965.5316557155443,4.944419684380027,5687.638827272676,4.700043562076511,6.741385103552474,0.10164371530474962,29.423056084638745,982.0704052695704,1176.3334355039938,0.9701075041937198,982.0704052695704,0.0,492.3375734186452,496.36326866235396,0.30264202606877577,2457.9271482891772,0.6904761904761906,26.47519209587271,700.965310032348,3253.387979922696,3965.5316557155443,4.944419684380027,5687.638827272676,4.700043562076511,6.741385103552474,0.10164371530474962,0.7619047619047619,0.4523809523809524,0.08576666666666666,24.675825218186215,25.21046806915014,cnt,25.21046806915014,cnt,288.0
52577f0b65c3e8dad9652dd547b48726,LastValueNaive,{},"{""fillna"": ""zero"", ""transformations"": {""0"": ""SinTrend"", ""1"": ""HistoricValues"", ""2"": ""DatepartRegression"", ""3"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {}, ""1"": {""window"": null}, ""2"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": true, ""selection"": ""cyclic"", ""max_iter"": 1000}}, ""datepart_method"": ""expanded_binarized"", ""polynomial_degree"": null, ""transform_dict"": null, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}, ""3"": {}}}",0,3,35.04980743218244,1201.5775804612974,1370.3854812902048,0.9517275866431042,1201.5775804612974,0.0,-21597.906426940433,517.159416286575,28868.351952434045,691.2967929646203,0.2745933092235763,0.8095238095238094,0.6190476190476191,3235.2626878843894,0.7142857142857143,11.863037650805419,921.3164929591167,4691.884130448761,5014.120461022211,4.204008534146762,8369.02143922831,5.333919112415399,7.207454397950282,0.17919164564566703,35.04980743218244,1201.5775804612974,1370.3854812902048,0.9517275866431042,1201.5775804612974,0.0,517.159416286575,691.2967929646203,0.2745933092235763,3235.2626878843894,0.7142857142857143,11.863037650805419,921.3164929591167,4691.884130448761,5014.120461022211,4.204008534146762,8369.02143922831,5.333919112415399,7.207454397950282,0.17919164564566703,0.8095238095238094,0.6190476190476191,0.04583333333333334,28.011628429421734,36.47833470935776,cnt,36.47833470935776,cnt,149.0
fc5e4c416acd1a80b9f1a2920854a961,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 2, ""lag_2"": 364}","{""fillna"": ""nearest"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""Detrend""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": 365, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 4}}}}}}",0,3,33.160459244165544,1131.298232472725,1341.1003839627072,1.02266085546249,1131.298232472725,0.0,-28663.951628730498,684.838500083189,18850.574135123952,453.16041505307436,0.40238249308294805,1.0,0.4761904761904762,2854.899677293777,0.4523809523809524,35.560486104220644,827.82845978778,3804.1146041503944,4484.006111778077,6.675698486256842,7291.867554266246,5.757270986813507,3.6977060876193426,0.12061281559029646,33.160459244165544,1131.298232472725,1341.1003839627072,1.02266085546249,1131.298232472725,0.0,684.838500083189,453.16041505307436,0.40238249308294805,2854.899677293777,0.4523809523809524,35.560486104220644,827.82845978778,3804.1146041503944,4484.006111778077,6.675698486256842,7291.867554266246,5.757270986813507,3.6977060876193426,0.12061281559029646,1.0,0.4761904761904762,0.02513333333333333,28.90677617184181,27.89116585287994,cnt,27.89116585287994,cnt,485.0
dd3b11bbc0cca5a202da4cd1093fa2f1,AverageValueNaive,"{""method"": ""Weighted_Mean"", ""window"": null}","{""fillna"": ""akima"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""RegressionFilter"", ""2"": ""AlignLastValue"", ""3"": ""AnomalyRemoval"", ""4"": ""RollingMean100thN""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""1"": {""sigma"": 1, ""rolling_window"": 90, ""run_order"": ""trend_first"", ""regression_params"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": true, ""selection"": ""cyclic"", ""max_iter"": 1000}}, ""datepart_method"": ""expanded_binarized"", ""polynomial_degree"": null, ""transform_dict"": null, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}, ""holiday_params"": null, ""trend_method"": ""rolling_mean""}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.9, ""first_value_only"": false, ""threshold"": 1, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""3"": {""method"": ""zscore"", ""method_params"": {""distribution"": ""norm"", ""alpha"": 0.05}, ""fillna"": ""ffill"", ""transform_dict"": null, ""isolated_only"": true, ""on_inverse"": false}, ""4"": {}}}",0,3,35.52456596740994,1224.047619047619,1412.0643820719597,0.9641294232223534,1224.047619047619,0.0,-20775.0,497.6706004292792,30635.0,733.2035612895406,0.3146179826947113,0.9761904761904763,0.4761904761904762,3345.0,0.0,46.60709861439299,926.7272727272726,4735.09361903147,5360.808555840241,0.0,9048.0,5.619626763779487,7.527390513202893,0.19349589169588732,35.52456596740994,1224.047619047619,1412.0643820719597,0.9641294232223534,1224.047619047619,0.0,497.6706004292792,733.2035612895406,0.3146179826947113,3345.0,0.0,46.60709861439299,926.7272727272726,4735.09361903147,5360.808555840241,0.0,9048.0,5.619626763779487,7.527390513202893,0.19349589169588732,0.9761904761904763,0.4761904761904762,0.03783333333333333,29.063036861795396,38.63067827778538,cnt,38.63067827778538,cnt,427.0
3eef957305a5181d08b0174fe807a0be,GLS,"{""changepoint_spacing"": 28, ""changepoint_distance_end"": null, ""constant"": false}","{""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""SinTrend""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""1"": {}}}",0,3,35.93153920990485,1240.5971188438782,1398.1454209253652,0.963698718242287,1240.5971188438782,0.0,-24084.225964173962,576.3262842476189,28020.85302726892,671.1968497091021,0.33170442946532447,0.9761904761904763,0.4761904761904762,3183.813747223123,0.42857142857142855,26.074212670484314,975.2912155921673,4848.960830269889,5111.314531808152,1.116681344682076,8393.554188468595,5.422817426444976,7.373004117329157,0.1755825366089506,35.93153920990485,1240.5971188438782,1398.1454209253652,0.963698718242287,1240.5971188438782,0.0,576.3262842476189,671.1968497091021,0.33170442946532447,3183.813747223123,0.42857142857142855,26.074212670484314,975.2912155921673,4848.960830269889,5111.314531808152,1.116681344682076,8393.554188468595,5.422817426444976,7.373004117329157,0.1755825366089506,0.9761904761904763,0.4761904761904762,0.03366666666666667,29.536642200345025,36.41199300262514,cnt,36.41199300262514,cnt,106.0
5424a98564c887f1be388f058f1aa12a,SectionalMotif,"{""window"": 5, ""point_method"": ""midhinge"", ""distance_metric"": ""sokalmichener"", ""include_differenced"": false, ""k"": 20, ""stride_size"": 1, ""regression_type"": null, ""comparison_transformation"": null, ""combination_transformation"": null}","{""fillna"": ""pchip"", ""transformations"": {""0"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false}}}",0,3,38.57352769123585,1343.3906102069839,1521.5144174223142,0.9562133962211149,1343.3906102069839,0.0,-27143.538751629952,649.7419400769021,29278.86687706337,700.6134842435968,0.31554347588969917,0.9523809523809524,0.5,2716.351979322541,0.5,39.81264038837523,1082.876430029217,5467.60818674215,6025.705987221775,5.155178740641934,4814.13324944175,4.563034353806824,6.409215012816548,0.10500016827934348,38.57352769123585,1343.3906102069839,1521.5144174223142,0.9562133962211149,1343.3906102069839,0.0,649.7419400769021,700.6134842435968,0.31554347588969917,2716.351979322541,0.5,39.81264038837523,1082.876430029217,5467.60818674215,6025.705987221775,5.155178740641934,4814.13324944175,4.563034353806824,6.409215012816548,0.10500016827934348,0.9523809523809524,0.5,0.005666666666666667,31.13115298364257,33.959347664377084,cnt,33.959347664377084,cnt,153.0
